止		とめる	stop	延卸噛企禦御肯此些歳砦祉紫雌歯柴渋渉症証鉦征政整正跡疏疎誕捗凪髭斌瀕頻賦武歩柾鵡齢歴歪丐呰啣嘴囓址堽嫣徙櫪歸沚涎澁澀瀝焉疵癧眥眦穢筵篶耻莚蔬蕋蘋蜒蜑觜貲贇趾轣錻阯陟靂顰麪齒齔齣齟齠齡齦齧齬齪齷齲齶
歹	歺	がつへん	death	残屍死殊夙殉殖殆例列烈裂冽歿殀殄殃殍殘殕殞殤殪殫殯殲殱洌薤餮
殳		るまた	windy again	疫殴殻毅繋撃股穀殺設鍛段殿澱投椴搬般盤磐没役毀廏廢慇愨槃殷殼毆燬瘢癜發磬緞翳聲臀芟葮謦轂酘醫鑿骰
毋	毌母	はは	mother	悔晦海慣貫栂毒梅繁敏侮毎塰姆拇毓纛苺莓袰誨
比		くらべる	race	皆階漉昆混鹿塵庇批枇毘琵陛箆麟麗麓偕儷妣屁崑巉揩棍楷灑焜砒秕箟篦粃紕纔菎蓖諧讒貔豼轆鏖驪鯤麁麈麋麌麒麕麑麝
毛		け	wool	梶桟残浅賎践銭尾粍耗旄橇毟毬毫毳毯麾氈瓱竓耄髦
氏		うじ	clan	祇婚昏紙低底抵邸砥民眠岻岷帋愍柢棔氓泯牴祗緡罠羝胝舐觝詆鴟
气		きがまえ	spirit	気汽愾氛氤氣
水	氺	みず	water	永泳詠黍救求球沓康糠漆繍粛泉線腺泰逮藤踏尿剥曝爆函膝氷暴様緑伶隷禄録冰咏嘯怺慷拯昶棣楾樣毬汞涵湶滕潁漿漾瀑瀟烝盥碌祿簫籐脉藜裘逑遲閖隶隸靆鞜鱇
火		ひ	fire	炎焔煙荻恢灰鰍灸鍬災燦灼愁秋焼燭炊煽燥淡炭談灯燈燃煤萩爆畑煩焚滅熔燐煉炉勞燮啖啾營塋愀撈楸榮樮毯湫炙炒炯烱炬炸炳炮烟烙烽焜焙煥煢煌煖煬燻熄熕熨燗熾燒燉燔燎燠燬燧燵燼燹燿爍爐爛爨犖狄瑩甃痰癆耿螢蠑詼逖鞦餤鶯
爪	爫	つめ	claw	愛稲淫援穏緩渓鶏墾懇彩採采菜爵受授綬瞬舜奨将蒋醤妥暖乳媛浮揺謡遥亂俘僞嚼埒奚婬孚孵崢抓曖桴殍淨湲溪滔煖爭爬爰爲瑶瞹稱稻穩笊箏綏綵艀蕣蜉覓諍譌谿蹊蹈辭郛錚隱霪靉靜韜餒鷄
父		ちち	father	較釜交佼効校絞郊鮫斧爺傚咬效狡皎纐蛟餃駮鵁
爻		めめ	double x	爾璽禰駁彌攀濔瀰爼礬覺邇鷽黌
爿		しょうへん	left-side kata	燕奨将蒋醤状寝壮荘装鼎背北乖乘冀剩嚥埀壯奘奬妝寐寤寢將弉漿牀牆獎肅臙莊藏裝讌鏘驥
片		かた	one-sided leaf sheet	牒鼎牌版牋牘肅
牙		きば	fang	厩芽雅慨概既冴邪穿呀訝谺鴉
牛	牜	うし	cow	牡解蟹株犠件牽朱殊珠瞬舜制牲製惣迭特物鉾牧牟牝牢侏吽廨懈掣桙洙牴牾犂犁犇犒犖犢犧眸穉茱蛛蠏誅遲邂銖鴾
犬		いぬ	dog	厭献獄獣状然撚燃伏吠黙猷哭壓嶽憖倏獎默獸獻茯袱闃靨飆魘黶
玄		げん	mysterious	弦絃舷畜蓄率呟痃眩蟀衒鉉
玉	王	たま	jewel	淫閏瑛往旺珂釜鎌環玩儀犠義蟻議球匡狂業琴玖群珪現瑚皇国嵯差瑳再珊璽主珠住潤祥詳瑞聖栓羨詮鮮善全繕膳叢琢達遅着柱注註駐徴懲珍賃掴呈庭廷挺程艇任妊琶斑班琵美碧宝望僕撲様洋窯羊養理璃琉琳瑠玲弄佯凰哢嗟姜寶寳對嵳嶬庠廳徨恙惶抂搓撻曦枉框梃椢槎樣汪湟漾澂濮瀁煌燬犧珈玳珎玻珀珥珮珞璢琅瑯琥珸琲琺瑕琿瑟瑙瑁瑜瑩瑰瑣瑪瑶瑾璋璞璧瓊瓏瓔珱痊痒癢癬盖磋礒筐筺筌篁縒羌羔羞羝羚羣羯羲羹羮羶羸譱聽艤蘚蝗蟶衽袵觧誑蹉蹼躾逞遑郢酲銓鍠鐵閠闥隍霆霪韃鰉鱶麈瑤
瓜		うり	melon	孤弧狐菰瓢呱柧瓠瓣觚
瓦		かわら	tile	甑瓶瓧瓩瓮瓲瓰瓱瓸瓷甄甃甅甌甎甍甕甓
甘		あまい	sweet	勘堪柑基旗期棋欺紺斯甚其湛甜媒楳煤簸某謀箕厮嘶坩尠嵌廝憇戡拑撕斟朞棊椹淇甞疳碪祺稘箝篏籏糂蚶邯酣鉗鍖騏麒
生		うまれる	life	甥薩産姓性星牲醒隆嶐徃惺旌猩甦窿笙腥
用		もちいる	use	浦桶蒲痛通樋備葡舗鋪圃捕甫補輔涌傭庸踊猟蝋俑匍哺埔慂慵憊甬糒脯舖蛹誦逋鞴餔鯆鯒黼
田		た	rice field	鯵鮎庵畏異胃謂鰯鰻演甥押横黄果菓課画塊魁界浬劃橿鰍鰹鴨諌畿鬼亀漁魚彊愚偶寓遇隅隈勲恵畦鯨鯉甲衡甑坤魂細堺榊鮭鯖鮫思鴫軸偲蒐醜獣畳伸審申神紳畝蝉専戦鮮禅噌曽蘇僧層捜挿巣増憎贈袖騨戴鯛滝鱈単箪弾男畜蓄宙抽暢町陳佃紬笛電凍東棟届寅縄畷猫播牌蝿博薄縛櫨幡畑畠畔藩番蕃卑碑毘鼻稗畢逼描苗錨鰭富冨敷膚副幅福鮒奮糞便鞭穂簿翻魔鮪鱒魅岬油勇柚湧由翼螺裸雷欄略溜留竜慮虜鱗瑠塁累煉練錬魯櫓鰐俾傀傅傳僵儡冀冑剿勦勵甸匐匣呷呻哽喟單嚊嚔嚏囀囎壙壘夥娉娚婢嫂嬋嬲嫐嬶實專岫峺嵎嵬巍廣廬彈彙愧愽憚戰抻搏擂擴畋旛旙曠槐榑榴樔樌櫑殫沺渭溥潘澑瀋濾瀘瀾熏燻燔爐狎猥獸璢瑰甼畄畍畊畉畛畆畚畩畤畧畫畭畸當疆疇畴疊疉疂痺瘤瘰癘盧睥礦礪礑禝禪禺稷篳簧籀糲緇縲繙罍飜胛胄脾腮膊膰臚舅舳艪艫萬蔔薑薊蕾藕蘓蘆蘚蚰蠣蝠蝟蟠蟷裹裨襌褝襠謖賻踝踵踴蹕躔輜輻轉轤迪邁鄲釉鈿錙鐇鐺鑛鑢鑪閘闡隗霤顆顋顰顱餽餾騁騾驢驥髀魄魃魏魍魎魑魘魴鮓鮃鮑鮖鮗鮟鮠鮨鮴鯀鯊鮹鯆鯏鯑鯒鯣鯢鯤鯔鯡鰺鯲鯱鯰鰕鰔鰉鰓鰌鰆鰈鰒鰊鰄鰮鰛鰥鰤鰡鰰鱇鰲鱆鰾鱚鱠鱧鱶鱸鶇鵯鷭黌鼬鼾
疋		ひき	head count	擬疑凝従縦捷錠是旋楚疏疎礎醍題綻蛋堤定提碇婿淀丐嚔嚏壻寔嶷從徙慫掟樅癡礙聢聳胥蔬諚蹤麪
疒		やまいだれ	sick	疫癌痕痔嫉疾症疹痩痴痛痘疲病癖癒痢療疔疚疝疥疣痂疳痃疵疽疸疼疱痍痊痒痙痣痞痾痿痼瘁痰痺痲痳瘋瘍瘉瘟瘧瘠瘡瘢瘤瘴瘰瘻癇癈癆癜癘癡癢癨癩癪癧癬癰癲臧贓
癶		はつがしら	dotted tent	葵祭際察擦澄脊登燈鐙廃溌発醗嶝廢揆撥橙瘠癈癸發磴蔡證蹐
白		しろ	white	皆階楽兜栢翫願錦激原源皇狛皐習宿縮擾摺泉線腺的島伯拍柏泊箔粕舶迫畠弼百碧貌穆棉綿優佰偕凰岶帛徨徼怕惶愿慴戛揩擽梍楷楾樂槹檄櫟檪湟湶煌爍珀瓸皀皃皈皋皎皖皓皙皚礫竅竡篁粨緜葩蓿藥蝗袙褶覈諧貊轢遑邀鍠鏥鑠陌隍魄鰉
皮		けがわ	skin	頗波破婆彼披疲被簸坡玻皰皴皸皹皺碆菠跛陂鞁皷
皿		さら	dish	溢盈益塩温蓋監艦鑑血衆盛盗盃櫨盤盆盟孟猛濫藍儘儖壗媼廬恤慍楹榲檻盜洫溘瀘燼爐瘟盂盍盖盒盞盡盥盧盪蘯籃縊繿膃臚艫葢薀蘊蘆蠱衄衂褞襤謚諡謐贐轤醢醯鎰鑪闔隘顱饂驢鰮鰛鱸鷁鹽
目		め	eye	姐叡榎貝且看眼宜誼倶具懸県見査算纂首瞬循楯盾助鋤湘省埴植殖慎真睡岨狙祖租粗組阻想相霜値置着眺直鎮鼎填顛瞳督遁箱眉瞥帽冒睦槙眠盲瞭俎勗簒咀嗔夐媚嬶孀嵋巓廂徂悳惧愼懼攫柤氈沮泪渣渺濬爼瑁瓊疊疂疽癲盻眈眇眄眩眤眞眥眦眛眷眸睇睚睨睫睛睥睿睾睹瞎瞋瞑瞠瞞瞰瞶瞹瞿瞼瞽瞻矇矍矗矚砠稙緲縣纛耡苴苜莇萓蛆衢詛鎭钁闃雎靨颶馗馘鷆鷏鼾齟槇
矛		ほこ	halberd	茅橘柔務霧野豫舒懋抒揉杼楙矜糅蕷袤譎蹂鞣鶩鷸
矢		や	arrow	挨医勧歓潅観擬疑矯凝矩権侯候喉嫉疾族短知智痴蜘迭鉄薙矧俟嗾埃嶷椥欸猴癡矣矮礙竢笶篌簇翳聟肄蔟踟醫鏃雉
石		いし	stone	磯碓碍確岩砧研硯碁硬砿砂砕砦碕磁硝礁碩礎拓柘碇妬砥砺宕破硲磐碑碧砲磨硫碗斫矼砌砒礦砠礪硅碎硴碆硼碚碌碣碵碪碯磑磆磋磔碾碼磅磊磬磧磚磽磴礇礒礑礙礬礫蠹蠧跖鉐鮖
示		しめす	show	尉慰蔚頴款禦禁襟祭斎際察擦宗崇綜奈捺標漂瓢票蒜余凛剽噤嫖慓棕淙熨祟禀粽縹蔡踪隸飄飃驃鰾
禸		ぐうのあし	mu in box	禽愚偶寓遇隅檎嘱属璃離勵嵎擒漓癘礪禹禺竊籬糲萬藕蠣辭邁魑黐齲
禾		のぎ	two branch tree	穐委移萎稲穎穏科稼馨穫鰍季稀黍菌鍬稽稿香穀私斜種愁秀秋叙徐除称笑乗穣榛秦税積租蘇奏稚秩程透禿秤萩秘稗秒穂穆稔誘利梨痢稜倭和俐啝啾巍廩悧悸愀懍楸湫犂犁犧甃痿癪矮秉秕秧秬秡秣稈稍稘稙稠稟稱稻稾稷穃穗穉穡穢穩龝穰箘綉羲臻莠莉萪蓁薐藜蘓蜊蝌逶酥銹鞦頽馥魏鯏麕凜
穴		あな	hole	窺竃究窮空窟窪控腔搾窄窃穿窓窒突容溶熔窯蓉倥啌椌榕穃穹穽窈窗窕窘窖窩竈窰窶竅竄窿邃竇竊箜膣邊鎔鴪
立		たつ	stand	梓暗闇位意韻億憶臆音笠顔毅泣競境鏡響諺倖幸宰薩産辞識執蔀襲竣商妾彰樟章鐘障織職新薪親辛接滝瀧鐸竪端嫡寵帝締諦蹄摘敵滴適鏑憧撞瞳童倍培賠陪噺避彦部僻壁癖菩報傍剖靖翌粒竜龍篭聾偐僮竸劈辨辧啻啼噫圉壟竒嬖嵜嶂幟幢懌拉摯擇撻擘旁朧柆椄楴榜槞橦檍檗蘗蘖殕滓滂潼澤焙熾燵璋璧瓏瓣甓瘴睾碚磅竍竏竕竓站竚竝竡竢竦竭竰籠縡繹辮翊膀臂艟苙莅蒂蒟蒡薛薜蘢蟄襞襯諳謗謫譬譯贄躄辜辟辣辭辯逹釋闥闢隴霎霹竟韶韵颯驛鱆鷙黯龕
竹		たけ	bamboo	箇笠竿管簡笈筋櫛策笹算纂竺篠笑笥籍節箭第箪築筑笛等答筒篤箔箱箸筈筏範簸筆符箆篇簿箕簾篭簒噬擶笂笏笊笆笳笘笙笞笵笨笶筐筺笄筍笋筌筅筵筥筴筧筰筱筬筮箝箘箟箍箜箚箋箒箏筝箙篋篁篌篏箴篆篝篩簑簔篦篥籠簀簇簓篳篷簗簍篶簣簧簪簟簷簫簽籌籃籔籏籀籐籘籟籤籖籥籬
米		こめ	rice	粟奥襖噛粥掬菊鞠粁粂継糊糠麹燦歯悉屡釈粛粧審粋数精糎粗糟断糖謎粘播粕幡藩釆番蕃粉糞翻粍迷籾薮来莱粒料糧燐隣鱗麟類齢憐楼嘯囓墺奧屎彝彜愾懊旛旙椈氣渊潘澳瀋燔燠礇竊籔籵粃粐粤粭粢粫粡粨粳粲粱粮粹粽糀糅糂糘糒糜糢鬻糯糲糴糶繙飜膰蕭蟋蟠鄰釉釋鐇鷭麋齔齣齟齠齦齧齬齪齷齲齶
糸	糹	いと	thread	絢綾維緯縁絵緩紀徽級糾給緊轡繰係系経継繋潔結懸絹絃紅紘絞綱紺細索纂紙紫縞紗綬終繍縦縮純緒紹織紳績絶線繊繕素組総綜続孫遜綻綴紬締纏統縄納縛繁緋紐紛編縫紡繭綿緬網紋約羅螺絡緑累練巒彝彎戀攣變櫞欒灣瘰籘糺紆紂紜紕紊絅絋紮紲紿紵絆絳絖絎絲絨絮絏絣經綉絛綏絽綛綺綮綣綵緇綽綫總綢綯緜綸綟綰緘緝緤緞緻緲緡縅縊縣縡縒縱縟縉縋縢繆繦縻縵縹繃縷縲縺繧繝繖繞繙繚繹繪繩繼繻纃緕繽辮繿纈纉續纒纐纓纔纖纎纛纜羂臠葯蘊蘰蘿蠻邏鑼鑾騾鯀鸞
缶		ほとぎ	can	淘陶萄揺謡遥啣寶徭掣掏搖旆鬱瑶窰綯缸缺罅罌罍罎罐謠鷂遙瑤
网	罒罓	あみがしら	net crown	欝鰻壊懐環還罫憲罪爵曙署薯燭鐸濁置聴徳寧罵買罰罷蔑慢漫蔓夢羅會儚曼嚀嚼囑圜堽壞寰屬幔廳廰懌懷罹擇擺檜楞檸澤濘獪獨獰甍睾矚縵繹繪罘罟罠罨罩罧罸羂羆羃羈羇聹聽膾薈薨蘰蘿蜀襪覽觸詈諫謾譯賣躅邏釋鏝鐶鑒鑼韈饅驛髑鬘鬟鰊鰥鱠鶫
羊		ひつじ	sheep	儀犠義蟻議業群嵯差瑳祥詳羨鮮善繕膳叢達遅着美僕撲様洋窯養佯嗟姜對嵳嶬庠恙搓撻曦槎樣樸漾濮瀁犧璞痒癢癬盖磋礒縒羌羔羞羝羚羣羯羲羹羮羶羸譱翔艤蘚觧蹉蹼躾闥韃鱶
羽	羽	はね	feathers	翁翰翫習翠摺扇煽謬翻翌翼勠寥廖慴戮挧搨摎栩榻樛歙瀚繆翅翆翊翕翔翡翦翩翳翹膠蓊蓼褶醪鏐鶲
老	耂	おい	old man	姥教孝考酵拷煮者暑曙渚緒署薯藷諸瀦猪著堵屠賭都箸鰭儲偖咾哮嗜墸奢栲楮潴睹耆耄耋蓍蛯覩豬赭躇闍
而		しかして	rake	儒需瑞耐端嬬濡喘孺惴懦揣湍猯粫糯繻臑蠕襦轜
耒		らいすき	three branch tree	業耕籍耗耘耙耜耡耨藉藕誄
耳		みみ	ear	餌敢巌厳最撮取趣輯職諏聖摂叢聡茸耽恥聴葺聞爺耶揖聯聾儼嚴囁娵娶巖廳廰弭懾掫揶攝楫椰橄樶珥瞰緝耿耻聊聆聒聘聚聟聢聨聳聲聰聶聹聽蟶躡輒輙鑷陬顳驟鵈
聿	肀	ふでづくり	writing brush	劃健建鍵書津肇筆庸律葎嘯壗慵晝燼畫盡簫肄肆肅腱蕭
肉		にく	meat	腐臠
臣		しん	retainer	臥樫鰹監艦鑑緊堅賢腎臓蔵竪姫濫藍覧臨儖宦慳攬檻欖煕熈籃繿纜臟臧藏襤覽豎贓鏗鑒頤鹽
自		みずから	oneself	榎夏寡憩首臭息導道鼻憂厦嗅嗄嚊囂嬶廈戛戞熄邊邉馗馘鼾
至		いたる	climax	握渥屋室致窒倒到蛭姪咥垤幄擡桎椡榁緻耋膣腟臺臻薹輊鵄齷
臼		うす	mortar	潟興鼠輿倪兒冩叟啗毀學寫嶼搜插攪擧舉歃歟滔瀉燬猊獵盥睨稻竄腴臘臾舁舂舅與舊萸覺諂諛譽貎蹈釁鑞鑿閻陷霓韜餡鬣鬩鯢鷽麑黌鼡鼬
舌		した	tongue	括活憩辞甜筈乱話舒刮恬憇聒舍舐舖蛞銛闊濶
舛		ます	dancing	傑瞬舜舞桝燐隣鱗麟憐桀磔蕣鄰
舟		ふね	ship	艦舷航船舵艇舶搬般盤磐槃瘢舩舫舸舳艀艙艘艝艚艟艤艢艨艪艫舮
艮		こん	good	欝厩餌慨概眼既卿郷響饗銀櫛限墾恨懇根痕飼爵節即腿退娘良廊朗榔浪狼郎喞嚮嚼垠廐廏很曁朖漑狠琅瑯粮艱莨螂褪跟踉鱶齦
色		いろ	color	艶絶艷
艸		くさ	grass	
虍		とらかんむり	tiger crown	嘘戯虐虚虞劇虎櫨彪膚慮虜處墟廬戲據歔瀘爐獻琥瘧盧罅臚艫蘆虔號虧褫謔轤遞遽醵鑢鑪顱饕驢鯱鱸
虫		むし	bug	虻蝦蚊蛾蟹蛙蛎蟻強蛍蚕蛇燭触蝕蝉掻騒濁蛸蛋蜘蝶独虹蚤蝿蛤蛮蛭楓風蜂繭蜜融螺蝋嗤囑專屬惠慱摶槫櫁獨甎矚磚禹穗繦蓴虱蚓蚣蚩蚪蚋蚌蚶蚯蛄蛆蚰蛉蠣蚫蛔蛞蛩蛬蛟蛛蛯蜒蜆蜈蜀蜃蛻蜑蜉蜍蛹蜊蜴蜿蜷蜻蜥蜩蜚蝠蝟蝸蝌蝎蝴蝗蝨蝮蝙蝓蝣蝪蠅螢螟螂螯蟋螽蟀蟐雖螫蟄螳蟇蟆螻蟯蟲蟠蠏蠍蟾蟶蟷蠎蟒蠑蠖蠕蠢蠡蠱蠶蠹蠧蠻襁觸諷躅轉騷髑齲
血		ち	blood	衆恤洫衄衂
行		ぎょう	journey	衛街桁衡術衝哘垳愆衍絎衒衙衞衢裄轅銜鵆
衣		ころも	clothing	哀依畏園猿薗遠壊懐環還隈袈裟裁襲裳壌嬢穣譲醸辱唇娠振震衰製喪装袋辰衷展嚢濃膿農俵表褒蓑裏裂圜壞壤孃宸寰懷攘曩榱滾猥畩碾禳穰簑簔膂袁衾袞袤袰裔裘裝裹裴襃襄褻襞讓轅輾釀鐶驟驤鬟鵺
襾	西覀	にし	west	茜粟噂煙価栗腰晒栖遷廼覇標漂瓢票覆要僊價剽哂堙嫖慄慓樮洒湮潭甄篥簟縹蕈覃覈覊譚賈迺鐔韆飄飃驃鰾
見	见	みる	see	窺撹覚寛観規硯現視親槻覗覧俔攪攬欖欟筧纜蜆襯覓覘覡覩覦覬覯覲覺覽覿觀靦
角		つの	corner	解蟹触嘴埆廨懈斛桷槲蠏觚觜觝觧觴觸邂鵤
言	訁	ことば	say	謂詠謁課該諌記誼議詰許謹訓計詣警訣謙諺誇語誤護講獄詐讃詞詩試誌諮識謝讐藷諸訟証詔詳譲信診訊諏誠誓請設説詮訴詑託諾誰誕談註調諜訂諦討謄読謎認這罰誹謬評譜訪謀儲訳諭誘誉謡諒論話詫燮嶽巒彎憺戀擔攣變檐欒滸澹灣瞻簷罸譱膽臠藹蟾蠻訃訖訐訌訛訝訥訶詁詛詒詆詈詼詭詬詢誅誂誄誨誡誑誥誦誚誣諄諍諂諚諫諳諧諤諱謔諠諢諷諞諛謌謇謚諡謖謐謗謠謳鞫謦謫謾謨譁譌譏譎證譖譛譚譫譟譬譯譴譽讀讌讎讒讓讖讙讚贍辯鑾靄鸞
谷		たに	valley	俗硲裕容溶熔蓉慾欲浴卻峪谺豁谿逧郤鎔
豆		まめ	bean	艶凱鎧喜嬉鼓樹厨逗澄短登燈痘鐙頭闘豊膨僖剴噎壹嶝廚彭憙懿戲榿橲橙殪澎熹皚瞽磑磴禧禮艷荳覬證豈豌豎豐軆醴鐡饐體鬪鱚鱧
豕		いのこ	pig	縁嫁家稼毅劇壕濠豪象遂像隊啄琢逐瀦墜塚橡豚蒙豫冢喙彖掾據曚朦椽檬櫞溷濛燧燹矇邃篆糘艨蠡豢豬遯遽醵隧
豸		むじな	badger	墾懇豹貌藐豺貂貉貅貊貍貎貔豼貘霾
貝	贝	かい	shellfish	遺員韻唄嬰穎頴貨賀額顎慣貫贋頑顔願貴傾頚賢顕顧貢購項頃鎖債財讃賛資賜質順償賞須頗瀬積績責蹟碩賎贈側則測賊損貸題貯頂賃漬潰偵貞禎貼顛賭頭噸頓賑敗狽買賠販煩頒費瀕貧賓頻負賦噴墳憤頁貿頬貰預頼領類嶺賂賄價勣匱厠嘖嚶囎圓嬪嬾實寶寳屓巓幀廁惻懶擯攅槓樌櫃檳櫻殞殯潁濆濱濺熕牘犢獺瑣瓔癩癪癲瞶碵磧竇簀簣籟粨繽纈纉續纐纓罌膩蕷蘋藾襭覿讀讚戝貭貪貽貲貳貮貶賈賁賤賣賚賽賺賻贄贅贊贇贏贍贐齎贓賍贔贖躓遉鑽鑚隕頏頌頸頤頡頷頽顆顏顋顫顯顰顱顴顳饋鬚鬢鵙鸚黷槇
赤		あか	red	嚇赫赦跡繊奕弯螫赧赭迹
走		はしる	run	越起趣趨超徒赴睫縱赱赳趁趙跿
足		あし	foot	距跨鷺蹴跡蹟践促捉跳蹄踏蕗躍踊路露跂趾趺跏跚跖跌跛跋跪跫跟跣跼踈踉跿踝踞踐踟蹂踵踰踴蹊蹇蹉蹌蹐蹈蹙蹤蹠踪蹣蹕蹶蹲蹼躁躇躅躄躋躊躓躑躔躙躪躡齪
身		み	body	窮躯射謝躬躰軆躱躾軅軈麝
車	车	くるま	car	運較轄揮軌輝轡軍繋軽撃軒庫轟載斬暫軸輯陣漸轍転軟輩範輔輸輿輪漣蓮連俥嗹囀塹嶄慙慚暈暉槧渾琿皸皹縺葷褌諢軋軛軣軼軻軫軾輊輅輕輒輙輓輜輟輛輌輦輳輻輹轅轂輾轌轉轆轎轗轜轢轣轤鏨鏈鶤
辛		からい	spicy hot	梓倖幸宰辞執新薪親鐸噺避僻壁癖報劈辨辧圉嬖懌摯擇撻擘檗蘗蘖滓澤璧瓣甓睾縡繹辮臂薛薜蟄襞譬譯贄躄辜辟辣辭辯逹釋闥闢霹驛鷙
辰		しんのたつ	sign of the dragon	辱唇娠振震賑濃膿農儂宸晨溽縟耨脣蓐蜃褥
辵		しんにょう	road	
邑		むら	right village	
酉		ひよみのとり	sake	醐酵酷酸酌酒酋酬醜遵醇醤醸酢酔醒尊醍樽酎鄭楢配醗鱒猶猷酪墫奠擲蕕蹲躑遒逎酊酖酘酣酥酩酳酲醋醉醂醢醫醯醪醵醴醺釀釁鰌
釆	采	のごめ	topped rice	悉釈審播幡藩番蕃翻旛旙潘瀋燔竊繙飜膰蟋蟠釉釋鐇鷭
里		さと	village	浬鯉黒種腫重衝鍾鐘糎黛狸纏董動憧撞瞳童墨埋哩黙野理裏裡糧量厘俚僮儻墅壥幢廛橦潼默甅竰纒艟貍踵釐霾黔黜點黝黠黥黨黯黴黶黷
金	釒	かね	metal	鋭鉛鎧鈎釜鎌鑑鋸鏡錦欽銀釧鍬鍵鈷鉱鋼鎖錯錆錫銃鋤鉦鍾鐘錠針錐錘銭銑鎗鐸鍛鋳銚鎮鎚鍔釣釘鏑鉄鍍鐙銅鈍鍋鉢錨鋲鋪鋒鉾釦銘鑓劉鈴錬録嚠崟淦瀏釖釟釡釛釼釵釶鈞釿鈔鈬鈕鈑鉞鉗鉅鉉鉤鉈銕鈿鉋鉐銜銖銓銛鉚鋏銹銷鋩錏鋺鍄錮錙錢錚錣錺錵錻鍜鍠鍼鍮鍖鎰鎬鎭鎔鎹鏖鏗鏨鏥鏘鏃鏝鏐鏈鏤鐚鐔鐓鐃鐇鐐鐶鐫鐵鐡鐺鑁鑒鑄鑛鑠鑢鑞鑪鈩鑰鑵鑷鑽鑚鑼鑾钁鑿
長	镸长	ながい	long	帳張脹套髪髭悵漲肆萇髟髢髣髦髯髫髮髴髱髷髻鬆鬘鬚鬟鬢鬣
門	门	もん	gate	闇閏閲開閣澗簡間閑関閤潤閃闘閥聞閉問悶欄蘭們墹嫺嫻憫捫擱椚櫚瀾燗爛癇繝藺襴躙躪閂閇閊閔閖閘閙閠閨閧閭閼閻閹閾闊濶闃闍闌闕闔闖關闡闥闢
阜		ぎふのふ	left village	
隶		れいづくり	slave	康糠繍粛逮緑隷禄録嘯慷棣碌祿簫隸靆鱇
隹		ふるとり	old bird	惟維碓雅獲確穫勧歓潅観贋雁携権雇顧護催雑雌讐集准準樵焦礁蕉進推錐雛雀隻堆鷹濯奪誰稚椎鶴擢薙灘難隼奮躍唯雄擁曜耀羅離儁儺勸匯凖雙售囃壅寉崔帷廱憔應罹懽懼截戳摧攜攤攫暹權櫂欟歡淮灌燿甕癨癰瞿矍籬糴糶罐膺舊藺蘿虧雖蠖衢觀讎讙躙躪軅軈邏鐫鑵鑼钁雎雋雉雍襍雜霍雕顴騅驩鮠鷦鸛
雨		あめ	rain	雲霞雫儒需震雪霜鱈樗嬬電曇濡雰霧雷零霊露漏壜孀孺懦擂霸櫺澪癨糯繧繻罎膤臑艝蕾蠕襦轌轜霍雹霄霆霈霓霎霑霏霖霙霤霪霰霹霽霾靄靆靈靂靉
青	靑	あお	blue	鯖錆情晴清精請静瀞靖倩猜睛菁蜻靜
非		あらず	injustice	罪俳排輩匪悲扉斐緋誹徘暃榧琲翡腓菲蜚裴霏靠鯡靡
面		めん	face	緬麺湎靤靦靨
革		かわ	leather pelt	鞍鞄鞠靴鞘靭覇鞭霸羈羇覊鞫勒靫靱靹鞅靼鞁靺鞆鞋鞏鞐鞜鞨鞦鞣鞳鞴韃韆韈
韋	韦	なめしがわ	tanned leather	葦偉緯違衛韓圍幃諱韜
韭	韭	にら	leek	韮孅懺懴殲殱籤籖纖纎薤讖齏韲
音		おと	sound	暗闇意韻億憶臆境鏡響識彰樟章障織職竸噫嶂幟檍熾璋瘴諳竟韶韵鱆黯
頁	页	おおがい	page	穎頴額顎頑顔願傾頚顕顧項頃順須頗瀬碩題頂顛頭噸頓煩頒瀕頻頬預頼領類嶺嬾巓懶潁獺癩癲籟粨纈纐蕷蘋藾襭頏頌頸頤頡頷頽顆顏顋顫顯顰顱顴顳鬚
風	风	かぜ	wind	楓繭嵐瘋諷颪颯颱颶飄飃飆
飛	飞	とぶ	flying	飜
食	飠饣	しょく	food	飴飲餌餓館飢饗喰餐飼飾蝕飯飽餅養飭飮瀁癢飩飫餃餉餒餔餘餡餝餞餤餠餬餮餽餾饂饉饅饐饋饑饒饌饕鱶
首		くび	neck	道馗馘
香		においこう	smell	馨馥
馬	马	うま	horse	駅駕騎驚駆駈駒験駿騒駄騨馳駐騰篤馴罵駁媽憑瑪碼羈覊闖隲馭馮馼駟駛駝駘駑駭駮駱駲駻駸騁騏騅駢騙騫騷驅驂驀驃騾驕驍驛驗驟驢驥驤驩驫驪
骨	骨	ほね	bone	骸滑髄榾猾磆骭骰骼髀髏髑髓體鶻
高	髙	たかい	high	稿膏縞嵩塙藁嚆敲槁犒稾蒿鎬髞
髟		かみかんむり	long hair	髪髭髢髣髦髯髫髮髴髱髷髻鬆鬘鬚鬟鬢鬣
鬥		とうがまえ	broken gate	鬧鬨鬩鬪鬮
鬯		ちょう	fragrant herbs	
鬲		かく	tripod	隔融獻鬻膈
鬼		おに	devil	塊魁魂蒐醜魔魅傀嵬巍愧槐瑰莵隗餽魄魃魏魍魎魑魘
